SubjectInfo.subjID,SubjectInfo.sessionNumber,Trials.trialType,Trials.verboseTrialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
sub-LIU_TLAO_s045,1,calibration-short,calib-short,2,0.8107230286560126,20.037,False,,19.918
sub-LIU_TLAO_s045,1,train,train-flip,3,0.7236195720461464,60.0,False,,56.548
sub-LIU_TLAO_s045,1,fam,fam-flip,4,0.8069485153805124,60.0,False,,59.26199999999999
sub-LIU_TLAO_s045,1,train,train,5,0.7408883721583482,60.0,False,,59.198
sub-LIU_TLAO_s045,1,fam,fam,6,0.8518711791035302,60.0,False,,51.994
sub-LIU_TLAO_s045,1,train,train-flip,7,0.6666764241191493,60.0,False,,56.57399999999999
sub-LIU_TLAO_s045,1,fam,fam-flip,8,0.7898576390013375,60.0,False,,20.273
sub-LIU_TLAO_s045,1,train,train,9,0.7602173421875401,60.0,False,,54.97899999999999
sub-LIU_TLAO_s045,1,fam,fam,10,0.80615151071458,60.0,False,,36.571000000000005
sub-LIU_TLAO_s045,1,test,unexp-flip,11,0.8013437156597084,30.974,False,,21.821
sub-LIU_TLAO_s045,1,test,exp-flip,12,0.7030933682174737,41.133,False,,36.34599999999998
sub-LIU_TLAO_s045,1,test,unexp-flip,13,0.8125162603802423,10.039,False,,6.272
sub-LIU_TLAO_s045,1,test,exp-flip,14,0.9287423062499542,10.636,False,,5.733
sub-LIU_TLAO_s045,1,calibration-long,calib-long,15,0.6183905928330206,20.958,False,,19.088
sub-LIU_TLAO_s046,1,audio-test,audio-test,1,0.8178407609822617,37.054,False,,36.055
sub-LIU_TLAO_s046,1,calibration-short,calib-short,2,0.8577566239057515,19.324,False,,19.324
sub-LIU_TLAO_s046,1,train,train,3,0.8305403493283613,60.0,False,,60.0
sub-LIU_TLAO_s046,1,fam,fam,4,0.7875110501819952,60.0,False,,60.0
sub-LIU_TLAO_s046,1,train,train-flip,5,0.745509684207492,60.0,False,,60.0
sub-LIU_TLAO_s046,1,fam,fam-flip,6,0.8377106457255311,60.0,False,,52.992
sub-LIU_TLAO_s046,1,train,train,7,0.7416347551187558,60.0,False,,59.347
sub-LIU_TLAO_s046,1,fam,fam,8,0.6096835754737564,53.811,False,,46.326
sub-LIU_TLAO_s046,1,train,train-flip,9,0.8467448771665816,37.837,False,,30.487
sub-LIU_TLAO_s046,1,fam,fam-flip,10,0.9097714237291804,14.002,False,,7.596999999999998
sub-LIU_TLAO_s046,1,test,exp-flip,11,0.763788115261501,60.0,False,,60.0
sub-LIU_TLAO_s046,1,test,unexp-flip,12,0.8753287330671988,60.0,False,,58.798
sub-LIU_TLAO_s046,1,test,exp-flip,13,0.6851762597553406,24.655,False,,17.74
sub-LIU_TLAO_s046,1,test,unexp-flip,14,0.6907752849276169,18.032,False,,10.848999999999998
sub-LIU_TLAO_s046,1,calibration-long,calib-long,15,0.6972200610925068,22.264,False,,19.393
sub-LIU_TLAO_s047,1,audio-test,audio-test,1,0.7256179683738285,39.269,False,,36.99499999999999
sub-LIU_TLAO_s047,1,calibration-short,calib-short,2,0.6913555117685403,19.138,False,,19.138
sub-LIU_TLAO_s047,1,train,train,3,0.723951896887553,60.0,False,,56.288
sub-LIU_TLAO_s047,1,fam,fam,4,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s047,1,train,train-flip,5,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s047,1,fam,fam-flip,6,-1.0,46.799,False,,40.52
sub-LIU_TLAO_s047,1,train,train,7,0.6239119787364201,60.0,False,,60.0
sub-LIU_TLAO_s047,1,fam,fam,8,-0.0880940852686762,60.0,False,,53.597
sub-LIU_TLAO_s047,1,train,train-flip,9,0.7204415061752468,39.56,False,,32.03099999999999
sub-LIU_TLAO_s047,1,fam,fam-flip,10,0.773278926306002,20.602,False,,14.566999999999991
sub-LIU_TLAO_s047,1,test,exp,11,0.6687283061566545,23.673,False,,17.81
sub-LIU_TLAO_s047,1,test,unexp,12,0.8252717448762343,29.734,False,,27.898
sub-LIU_TLAO_s047,1,test,exp,13,0.7003273279797205,22.451,False,,16.258999999999993
sub-LIU_TLAO_s047,1,test,unexp,14,0.7499460124280614,20.181,False,,13.826999999999998
sub-LIU_TLAO_s047,1,calibration-long,calib-long,15,0.9014838171675574,19.576,False,,19.576
sub-LIU_TLAO_s048,1,audio-test,audio-test,1,0.8078162323913043,39.718,False,,38.52
sub-LIU_TLAO_s048,1,calibration-short,calib-short,2,0.8442594641214842,20.688,False,,20.688
sub-LIU_TLAO_s048,1,train,train-flip,3,0.7829878290730145,60.0,False,,60.0
sub-LIU_TLAO_s048,1,fam,fam-flip,4,0.8333880688205777,60.0,False,,59.444
sub-LIU_TLAO_s048,1,train,train,5,0.8597345447708307,60.0,False,,57.145
sub-LIU_TLAO_s048,1,fam,fam,6,0.7778933644399634,37.202,False,,32.129
sub-LIU_TLAO_s048,1,train,train-flip,7,0.709177214182026,60.0,False,,48.951
sub-LIU_TLAO_s048,1,fam,fam-flip,8,0.8285029463751965,28.151,False,,24.201999999999995
sub-LIU_TLAO_s048,1,train,train,9,0.9862345820979068,8.676,False,,4.468
sub-LIU_TLAO_s048,1,fam,fam,10,0.8018875674485748,23.482,False,,8.761
sub-LIU_TLAO_s048,1,test,unexp,11,0.7427627219094171,11.148,False,,5.802999999999999
sub-LIU_TLAO_s048,1,test,exp,12,0.7513487799031145,32.153,False,,26.713999999999995
sub-LIU_TLAO_s048,1,test,unexp,13,0.8723267137445172,60.0,False,,50.844
sub-LIU_TLAO_s048,1,test,exp,14,0.7574936913672937,45.172,False,,25.69599999999999
sub-LIU_TLAO_s048,1,calibration-long,calib-long,15,0.4171720579089154,19.619,False,,16.742
sub-LIU_TLAO_s049,1,audio-test,audio-test,1,0.8149548702739233,36.302,False,,35.225
sub-LIU_TLAO_s049,1,calibration-short,calib-short,2,0.7392125222358136,19.407,False,,17.209
sub-LIU_TLAO_s049,1,train,train-flip,3,0.8366482434065333,60.0,False,,60.0
sub-LIU_TLAO_s049,1,fam,fam-flip,4,0.896569421974263,42.837,False,,1.7990000000000066
sub-LIU_TLAO_s049,1,train,train,5,0.7245183110378415,60.0,False,,55.28099999999999
sub-LIU_TLAO_s049,1,fam,fam,6,0.8897430684990975,27.452,False,,22.571
sub-LIU_TLAO_s049,1,train,train-flip,7,0.6741729757733762,23.049,False,,17.024
sub-LIU_TLAO_s049,1,fam,fam-flip,8,0.940848122518234,23.423,False,,14.855999999999986
sub-LIU_TLAO_s049,1,train,train,9,0.5237248967761899,21.639,False,,15.788
sub-LIU_TLAO_s049,1,fam,fam,10,0.7008942750409594,28.765,False,,21.55
sub-LIU_TLAO_s049,1,test,unexp,11,0.6632258953002356,35.669,False,,27.518999999999995
sub-LIU_TLAO_s049,1,test,exp,12,0.8693536059482968,29.385,False,,0.0
sub-LIU_TLAO_s049,1,test,unexp,13,0.5826614373727587,24.819,False,,1.6899999999999975
sub-LIU_TLAO_s049,1,test,exp,14,0.9527200952385898,19.956,False,,13.911
sub-LIU_TLAO_s049,1,calibration-long,calib-long,15,0.6330680561301308,19.782,False,,19.224
sub-LIU_TLAO_s050,1,audio-test,audio-test,1,0.7544760797500936,57.067,False,,0.0
sub-LIU_TLAO_s050,1,audio-test,audio-test,1,0.7544760797500936,57.067,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); ,0.0
sub-LIU_TLAO_s050,1,calibration-short,calib-short,2,0.7334687911062115,19.406,False,,19.367
